"IDPESSOA","NOME","IDFORCLI"
9,"HOSTWAY VIAGENS / CONSTREMAC",192516
9,"HOSTWAY VIAGENS / EUROFARMA",192517
9,"HOSTWAY VIAGENS / JARAGUA",192529
9,"HOSTWAY VIAGENS / MCASSAB",192530
9,"HOSTWAY VIAGENS/OMNISYS",192535
9,"HOSTWAY VIAGENS/PERNOD",192549
9,"HOSTWAY VIAGENS/REDECARD",192569
9,"HOSTWAY VIAGENS/ROHR",192570
9,"HOSTWAY VIAGENS/UTC",192571
9,"HOSTWAY VIAGENS/APSEN",192572
9,"HOSTWAY VIAGENS/WPP",192573
9,"HOSTWAY VIAGENS / SERTRADING",192612
9,"HOSTWAY VIAGENS / TECKMA",192614
9,"HOSTWAY VIAGENS / NET",192615
9,"TRIBECA TURISMO LTDA",192893
9,"FLYTOUR - DELOITTE - VIRTUAL",193514
9,"FLYTOUR / TV GLOBO - PROJAC",193572
9,"AMERICA TRAVEL / TV GLOBO",193591
9,"FLYTOUR - TQI",193607
9,"FLYTOUR - GEVISA",193637
9,"FLYTOUR BUSINESS TRAVEL / KROTON",193644
9,"CARLSON WAGONLIT TRAVEL / CIMPOR",194190
9,"MARINGA TURISMO / ENERGIA DO BRASIL",194209
9,"MARINGA TURISMO / NEC DO BRASIL",194307
9,"MARINGA TURISMO / FOLHA DE SP",194308
9,"MARINGA TURISMO / SODEXHO DO BRASIL",194311
9,"MARINGA TURISMO / THYSSENKRUPP MOLA",194325
9,"MARINGA TURISMO / SBT-SISTEMA BRASILEIRO TV",194327
9,"MARINGA TURISMO / PPD DO BR",194333
9,"MARINGA TURISMO / CRYOVAC",194334
9,"MARINGA TURISMO / FILIAL POA",194337
9,"MARINGA TURISMO / AEROPORTO POA",194341
9,"MARINGA TURISMO / METSO - SOROCABA",194342
9,"MARINGA TURISMO / THYSSEN KRUPP",194370
9,"MARINGA TURISMO / FILIAL CURITIBA",194375
9,"MARINGA TURISMO / BOOZ & COMPANY",194377
9,"MARINGA TURISMO / T-SYSTEMS",194384
9,"MARINGA TURISMO / LIBERTY PAULISTA SEGUROS",194388
9,"MARINGA TURISMO / LIGHT",194403
9,"MARINGA TURISMO / CONTAS ESPECIAIS",194421
9,"BLUMAR PARTNERS VIAGENS E TURISMO LTDA",194427
9,"MARINGA TURISMO / RIO DE JANEIRO",194684
9,"MARINGA TURISMO / FILIAL SANTOS",194685
9,"MARINGA TURISMO /CORN PRODUCTS",194709
9,"MARINGA TURISMO / FILIAL JARDINS",194710
9,"MARINGA TURISMO / ZF SACHS",194711
9,"MARINGA TURISMO / CENTRAL DE EVENTOS",194712
9,"MARINGA TURISMO / SCHERING PLOUGH COTIA",194720
9,"MARINGA TURISMO / FILIAL CAMPINAS",194725
9,"MARINGA TURISMO / VULCABRAS",194731
9,"MARINGA TURISMO / TK VIRTUAL",194733
9,"MARINGA TURISMO / SUPORTE BRASIL",194734
9,"MARINGA TURISMO / RANDON S/A",194736
9,"MARINGA TURISMO / DSM",194738
9,"MARINGA TURISMO / CYRELA",194739
9,"MARINGA TURISMO / LEGRAND",194740
9,"MARINGÁ TURISMO/NET SERVIÇOS",194924
9,"MARINGA TURISMO / DALKIA BRASIL",194927
9,"MARINGA TURISMO / EPCOS DO BRASIL",194938
9,"MARINGA TURISMO / SUZANO",194954
9,"MARINGA TURISMO / AMIL CWB",194958
9,"MARINGA TURISMO / ETS (EXCLUSIVE TRAVEL SERVICE)",194960
9,"MARINGA TURISMO / GRSA",194961
9,"MARINGA TURISMO / STEMAC",194963
9,"MARINGA TURISMO / LOJAS RENNER",194964
9,"MARINGA TURISMO / MRS LOGISTICA",194967
9,"MARINGA TURISMO / AUDI CURITIBA",194969
9,"MARINGA TURISMO / WHITE MARTINS",195269
9,"FLYTOUR - DANICA",195709
9,"FLYTOUR - FABIO PERINI",195710
9,"FLYTOUR - SOCIESC",195711
9,"FLYTOUR - TIGRE",195712
9,"FLYTOUR BUSINESS TRAVEL - BRASÍLIA",195713
9,"FLYTOUR - OPAS (GRUPO ONU)",195716
9,"FLYTOUR - UNICEF (GRUPO ONU)",195718
9,"FLYTOUR - BANCO MUNDIAL",195719
9,"FLYTOUR - SALVADOR",195720
9,"FLYTOUR - BRASKEM SSA",195724
9,"FLYTOUR BUSINESS TRAVEL - PETROBRAS SSA",195729
9,"AMERICA TRAVEL / BTC PAULISTA",195732
9,"AMERICA TRAVEL / A. C. NIELSEN",195739
9,"AMERICA TRAVEL / ALCOA - SP",195743
9,"AMERICA TRAVEL / BECTON DICKSON",195748
9,"AMERICA TRAVEL / BOEHRINGER",195752
9,"AMERICA TRAVEL / DHL",195754
9,"AMERICA TRAVEL / EMC - SP",195755
9,"AMERICA TRAVEL / FORD - SAO BERNARD",195756
9,"AMERICA TRAVEL / HEILDELBERG BR",195757
9,"AMERICA TRAVEL / LEAR CORPORATION",195771
9,"FLYTOUR - INVENSYS",195774
9,"AMERICA TRAVEL / MICROSOFT",195775
9,"AMERICA TRAVEL / MOTOROLA - MATRIZ",195776
9,"AMERICA TRAVEL / MOTOROLA SP",195779
9,"AMERICA TRAVEL / MOTOROLA SOLUTIONS",195783
9,"AMERICA TRAVEL / BTC RIO",195785
9,"AMERICA TRAVEL / EMC - RJ",195791
9,"ALATUR / ATLAS SCHINDLER",195794
9,"AMERICA TRAVEL / BAKERS HUGHES",195811
9,"AMERICA TRAVEL / MI SWACO",195813
9,"AMERICA TRAVEL / SITA",195814
9,"AMERICA TRAVEL / DELL COMPUTADOR",47392
9,"KONTIK FRANSTUR / KASINSKI",196294
9,"KONTIK FRANSTUR / KONTIK LAZER",196295
9,"KONTIK FRANSTUR / LIQUIGAS",196296
9,"KONTIK FRANSTUR / GRUPO MARTINS",196298
9,"KONTIK FRANSTUR / NOVO NORDISK",196309
9,"KONTIK FRANSTUR / PROTEGE",196310
9,"KONTIK/ RAÍZEN (SHELL/COSAN/RAÍZEN)",196311
9,"KONTIK FRANSTUR /RECKITT BENCKISER",196389
9,"KONTIK FRANSTUR - POSTO SIEMENS",196409
9,"KONTIK FRANSTUR / SKANSKA BRASIL",196429
9,"KONTIK FRANSTUR / ULTRAGAZ - SP",196430
9,"KONTIK / TRENCH ROSSI & WATANABE",196449
9,"KONTIK FRANSTUR / RIO DE JANEIRO",196452
9,"KONTIK FRANSTUR / BIOMERIEUX",196469
9,"KONTIK FRANSTUR / BR DISTRIBUIDORA",196512
9,"KONTIK FRANSTUR / BRQ IT SERVICES",196910
9,"KONTIK FRANSTUR / HRT OIL AND GAS",196929
9,"KONTIK FRANSTUR / PRUDENTIAL",196949
9,"WAGON LITS TURISMO / ERICSSON",196951
9,"KONTIK FRANSTUR / RAIZEN COMBUSTIVE",196954
9,"KONTIK FRANSTUR /COSAN LUBRIFICANTE",196957
9,"KONTIK FRANSTUR / MÁQUINA DE VENDAS",196991
9,"KONTIK FRANSTUR /NEO ENERGIA",196992
9,"4BTS(FOUR BUSINESS TRAVEL & SPORTS)",197691
9,"PONTESTUR VIAGENS / MATRIZ AMBOS",197709
9,"CONSTRUTORA QUEIROZ GALVAO S.A",197909
9,"PSR TRAVEL",198249
9,"ALATUR VIAGENS E TURISMO / ALPARGA",198918
9,"ALATUR / BAXTER HOSP",198952
9,"ALATUR / POSTO C&A",199018
9,"ALATUR VIAGENS E TURISMO / CLARIANT",199029
9,"ALATUR / CYMI MASA",199031
9,"ALATUR VIAGENS E TURISMO / DELPHI",199033
9,"ALATUR VIAGENS E TURISMO / DEUTSCHE",199034
9,"ALATUR VIAGENS E TURISMO / DIAGEO",199035
9,"ALATUR VIAGENS E TURISMO / DIEBOLD",199049
9,"ALATUR / DROGA RAIA",199050
9,"ALATUR / POSTO FEMSA",199169
9,"ALATUR VIAGENS E TURISMO / BHZ",199189
9,"ALATUR VIAGENS / FILIAL CAMPINAS",199190
9,"ALATUR JTB VIAGENS/ FILIAL CURITIBA",199195
9,"ALATUR JTB VIAGENS / FL JOI",199209
9,"ALATUR VIAGENS E TURISMO / FL RIO",199212
9,"ALATUR VIAGS E TUR/SAO CAETANO SUL",199213
9,"ALATUR VIAGENS E TURISMO / MATRIZ",199793
9,"ALATUR VIAGENS E TURISMO / MATRIZ",199796
9,"ALATUR / POSTO INTELBRAS",199829
9,"ALATUR / INTERSYSTEMS",199849
9,"ALATUR / J MACEDO",199850
9,"ALATUR / JARAGUA",199851
9,"ALATUR VIAGENS E TURISMO / BIMBO",199890
9,"KENTA INFORMATICA",200169
9,"ALATUR VIAGENS E TURISMO/ MULTIBRAS",200701
9,"ALATUR VIAGENS E TURISMO / ABB",200890
9,"SERVIÇO SOCIAL DA INDÚSTRIA / SESI-SP",201117
9,"WAGONS LITS TURISMO/ CWT FILIAL POA",202229
9,"WAGONS LITS TURISMO / FILIAL BHZ",202249
9,"WAGONS LITS TURISMO / GENERAL ELETR",202251
9,"WAGONS LITS TURISMO / ACCENTURE",202272
9,"WAGONS LITS TURISMO / GERDAU POA",202282
9,"WAGONS LITS TURISMO / ASEA BROW BOV",202295
9,"WAGONS LITS TURISMO / AZU. ELIANE",202296
9,"CWT AGENCIA DE VIAGENS E TURISMO - MATRIZ",202309
9,"WAGONS LITS TURISMO / SHELL DO BRAS",202310
9,"WAGONS LITS TURISMO / VOITH S.A.",202312
9,"WAGONS LITS TURISMO / TEXACO",202331
9,"WAGONS LITS TURISMO / ATEND APLIADO",202337
9,"CMM ENGENHARIA LTDA",202349
9,"WAGONS LITS TURISMO / SCHLUMBERGER",202350
9,"WAGONS LITS TURISMO / FILIAL RJ",202355
9,"WAGONS LITS TURISMO / SCHLUMBERGER",202358
9,"WAGONS LITS TURISMO / FIERGS",202369
9,"WAGONS LITS TURISMO / PVI JCI",202370
9,"WAGONS LITS TURISMO / SAMSUNG",202371
9,"WAGONS LITS TURISMO / BAYER",202425
9,"WAGONS LITS TURISMO / JOHN DEERE",202426
9,"WAGONS LITS TURISMO / INTER PAPER",202429
9,"WAGONS LITS TURISMO / PVI BP",202430
9,"WAGONS LITS TURISMO / CALL CENTER",202431
9,"THE GROUP COMUNICACAO LTDA",202581
9,"WAGONS LITS TURISMO / PVI MICHELIN",203249
9,"WAGONS LITS TURISMO / PVI SCHNEIDER",203250
9,"WAGONS LITS TURISMO / PVI DEVON",203252
9,"WAGONS LITS TURISMO / PVI RED BULL",203269
9,"WAGONS LITS TURISMO / BTC 3",203270
9,"WAGONS LITS TURISMO / INTELIG",203291
9,"WAGONS LITS TURISMO / MODEC",203309
9,"WAGONS LITS TURISMO / PVI CWT BAYER",203311
9,"WAGONS LITS TURISMO / EVENTOS RIO",203329
9,"WAGONS LITS TURISMO / BASF EVENTOS",203330
9,"WAGONS LITS TURISMO / COMPUTER",203369
9,"WAGONS LITS TURISMO / EVENTOS POA",203370
9,"WAGONS LITS TURISMO / VOITH HYDRO",203391
9,"WAGONS LITS TURISMO / PVI NAC2",203410
9,"WAGONS LITS TURISMO / GOOGLE",203430
9,"WAGONS LITS TURISMO / UTC",203433
9,"WAGONS LITS TURISMO / TNC",203434
9,"WAGONS LITS TURISMO / PVI TOKIO",203436
9,"WAGONS LITS TURISMO / GIVAUDAN",203439
9,"WAGONS LITS TURISMO / PVI PETROPAR",203452
9,"WAGONS LITS TURISMO / ESSO",203469
9,"WAGONS LITS TURISMO / DANA INDUST",203470
9,"WAGONS LITS TURISMO / DHL",203490
9,"WAGONS LITS TURISMO / HOLCIM",203493
9,"WAGONS LITS TURISMO / PVI PETROSERV",203494
9,"PROTRAVEL OPERACOES E CONSULTORIA TURISTICA LTDA",203495
9,"WAGONS LITS TURISMO / HENKEL",203509
9,"CARLSON WAGONLIT TRAVEL / MCDERMOTT",203529
9,"WAGON LITS TURISMO / VALEO",203530
9,"WAGONS LITS TURISMO / JP MORGAN",203550
9,"WAGON LITS TURISMO / NOKIA",203551
9,"WAGON LITS TURISMO / TENARIS CONFAB",203552
9,"WAGONS LITS TURISMO / PVI BRISTOL",203553
9,"CARLSON WAGONLIT TRAVEL / ITAU",203590
9,"WAGONS LITS TURISMO/ PVI TEREX",203594
9,"AI SERVICOS LTDA ME",203772
9,"WAGONS LITS TURISMO / BOSTON",203969
9,"WAGONS LITS TURISMO / UNILEVER",203989
9,"WAGON LITS TURISMO / CSC",203990
9,"WAGONS LITS TURISMO / BHP BILLITON",203992
9,"WAGONS LITS TURISMO / PHILIP MORRIS",204009
9,"WAGON LITS / NOVARTIS EVENTOS - PVI",204029
9,"WAGONS LITS TURISMO / ANADARKO",204049
9,"WAGONS LITS TURISMO / LANXESS",204050
9,"WAGONS LITS TURISMO / CONSULADO AME",204053
9,"WAGON LITS TURISMO / RIM - PVI",204069
9,"CARLSON WAGONLITL/MERCK RIO EVENTOS",204089
9,"CARLSON WAGONLIT TRAVEL / MERCK SAO",204122
9,"CARLSON WAGONLIT / NAG1 FEE DU PV",204155
9,"WAGON LITS TURISMO / BOEHRINGER",204165
9,"WAGON LITS TURISMO / EDENRED",204189
9,"WAGONS LITS TURISMO / PVI ORANGE",204211
9,"WAGONS LITS TURISMO / DANISCO",204230
9,"WAGONS LITS TURISMO DO BRASIL/ PVI",204249
9,"CARLSON WAGONLIT / LG",204270
9,"WAGON LITS TURISMO /ASTELLAS EVENTO",204271
9,"WAGON LITS TURISMO / SAIPEM",204272
9,"WAGON LITS TURISMO / TELLABS",204273
9,"WAGON LITS TURISMO / GEMALTO",204274
9,"WAGON LITS TURISMO / ROSSI",204275
9,"WAGON LITS TURISMO / REPSOL",204276
9,"WAGON LITS TURISMO / EXTERRAN",204278
9,"WAGONS LITS TURISMO / PRIDE MACAE",204280
9,"WAGONS LITS TURISMO / NOBLE",204309
9,"WAGONS LITS TURISMO / CEIC",204314
9,"WAGONS LITS TURISMO / HALLIBURTON",204319
9,"WAGON LITS TURISMO / FSC FEE - PVI",204329
9,"WAGONS LITS TURISMO / PVI BHS",204337
9,"WAGONS LITS TURISMO / TRANSOCEAN",204349
9,"WAGONS LITS TURISMO / VATECH",204369
9,"WAGON LITS TURISMO / AT KEARNEY",204376
9,"WAGON LITS TURISMO / MOSAIC",204379
9,"WAGON LITS TURISMO / SWISSRE",204382
9,"CARLSON WAGONLIT / PVI PERKINELMER",204387
9,"WAGON LITS TURISMO / TYCO",204810
9,"WAGON LITS TURISMO / STATOIL",204811
9,"CARLSON WAGONLIT TRAVEL / BRADESCO",204815
9,"WAGON LITS TURISMO / CSN",204816
9,"CWT - THYSSEN KRUPP",204820
9,"CWT - CSN SAO",204829
9,"WAGONS LITS TURISMO / STANDARD BANK",204832
9,"CWT - ANGRA PARTNERS",204834
9,"CWT - HATCH",204835
9,"CWT - OXITENO",204836
9,"CWT - THEMAG",204837
9,"CWT - LINX SISTEMAS",204849
9,"CWT - POTENCIAL ENGENHARIA",204850
9,"CWT - LOPES CONSULTORIA",204851
9,"WAGONS LITS TURISMO / NOV",204852
9,"CWT - NET TOUR",204853
9,"WAGON LITS TURISMO / THOMSON REUTER",204855
9,"WAGON LITS TURISMO / CITI",204856
9,"WAGONS LITS TURISMO / SCB BRAZIL",204859
9,"CWT - STORAENSO",204869
9,"CARLSON WAGONLIT TRAVEL /SULAMERICA",204870
9,"CARLSON WAGONLIT / FILIAL ALPHAVILLE",204889
9,"WAGON LITS TURISMO / SOUZA CRUZ",204909
9,"WAGON LITS TURISMO / AMBEV",204910
9,"WAGON LITS TURISMO / VALE",204911
9,"WAGONS LITS TURISMO /ALSTOM BRASIL",205552
9,"EMBARQUE TURISMO LTDA",206092
9,"APEOESP - SINDICATO ESTADUAL",206231
9,"TAFER ASSESSORIA E CONSULTORIA SS LTDA",208568
9,"FLYTOUR - VERMARI",210073
9,"FLYTOUR - BANIF",210089
9,"FLYTOUR - CH2M",210110
9,"FLYTOUR - HOPE",210129
9,"FLYTOUR - IOB",210131
9,"FLYTOUR - LOGICTEL",210149
9,"FLYTOUR - LBR",210200
9,"FLYTOUR - VERMARI / ATHIE WOHNRATH",210211
9,"FLYTOUR / FLEURY",210249
9,"FLYTOUR - COMPLEX",210269
9,"AVIPAM TURISMO / ALCON LABS",210333
9,"AVIPAM TURISMO / ALL LOGISTICA",210334
9,"AVIPAM TURISMO / APPLE",210335
9,"AVIPAM TURISMO / ARCELOR MITTAL APE",210339
9,"AVIPAM TURISMO/ARCELORMITTAL BRASIL",210341
9,"AVIPAM TURISMO / BARCLAYS",210467
9,"AVIPAM TURISMO/ BG E&P BRASIL",210477
9,"AVIPAM TURISMO / BLACKROCK",210480
9,"AVIPAM TURISMO / BLOOMBERG",210485
9,"AVIPAM TURISMO / BOS NAVEGACAO",210487
9,"AVIPAM TURISMO / BRASDRIL",210494
9,"AVIPAM TURISMO / BRASFLEX",210497
9,"AVIPAM TURISMO / BRASIF",210502
9,"AVIPAM TURISMO / BRINKS",210508
9,"AVIPAM TURISMO / ENDESA",210519
9,"AVIPAM TURISMO / DUFRY DO BRASIL",210531
9,"AVIPAM TURISMO / EBX",210532
9,"AVIPAM TURISMO /THE WALT DISNEY WOR",210929
9,"AVIPAM TURISMO / GRUPO EXPRESSA",210930
9,"AVIPAM TURISMO / FIAT",210936
9,"AVIPAM TURISMO / FILIAL SP - BTC",210940
9,"AVIPAM TURISMO / FILIAL SP",210945
9,"AVIPAM TURISMO / FILAL MACAE",210948
9,"AVIPAM TURISMO / FLORA",210950
9,"AVIPAM TURISMO / ARCELORMITTAL",210970
9,"AVIPAM TURISMO / HAMBURG SUD",210973
9,"AVIPAM TURISMO / ICATU",210975
9,"AVIPAM BCD / POSTO INDRA",210977
9,"AVIPAM TURISMO / JABIL",210991
9,"AVIPAM TURISMO/ MONDELEZ",210992
9,"AVIPAM TURISMO / LABORATÓRIO B BRAU",211009
9,"AVIPAM TURISMO / LOCAR",211010
9,"AVIPAM TURISMO / MATRIZ",211011
9,"AVIPAM TURISMO / OERLINKON",211016
9,"BCD TRAVEL - POSTO OLIVER WYMAN",211017
9,"AVIPAM TURISMO / PEIXE URBANO",211018
9,"AVIPAM TURISMO E TEC LTDA / PFIZER",211020
9,"AVIPAM QUEIROZ GALVAO OIL E GAS",211023
9,"AVIPAM TURISMO / SAP",211026
9,"AVIPAM TURISMO / SBM",211027
9,"AVIPAM TURISMO / SGS",211028
9,"AVIPAM TURISMO / SIEMENS",211029
9,"AVIPAM TURISMO / SUL AMERICA",211030
9,"AVIPAM TURISMO / CURITIBA",211033
9,"AVIPAM TURISMO / WARTSILA",211169
9,"AVIPAM TURISMO / WILSON SONS",211171
9,"AVIPAM TURISMO / WPP",211172
9,"AVIPAM TURISMO / EMS",211189
9,"BBTUR VIAGENS MAIN ED SEDE",213150
9,"BBTUR VIAGENS FILIAL CURITIBA",213170
9,"BBTUR VIAGENS / FILIAL PORTO ALEGRE",213191
9,"BBTUR VIAGENS /NPV-DF",213213
9,"BBTUR VIAGENS / BANCO DO BRASIL",213218
9,"BBTUR VIAGENS / ALLTECH DO BRASIL",213219
9,"BBTUR VIAGENS /BANCO DE LAGE LANDEN",213230
9,"BBTUR VIAGENS / BANCO VOTORANTIM",213232
9,"BBTUR VIAGENS / BBVIP BSB",213233
9,"BBTUR VIAGENS / BNDES",213236
9,"BBTUR VIAGENS / BV FINANCEIRA",213250
9,"BBTUR VIAGENS / POSTO CBV",213270
9,"BBTUR VIAGENS / CLARO",213273
9,"BBTUR VIAGENS / POSTO CNH CONTAGEM",213276
9,"BBTUR VIAGENS / POSTO CNH",213290
9,"BBTUR VIAGENS / CPRM",213294
9,"BBTUR VIAGENS / EMBRATEL RJ",213298
9,"BBTUR VIAGENS / POSTO INNOVA",213299
9,"BBTUR VIAGENS / IPIRANGA RJ",213301
9,"BBTUR VIAGENS / ONS",213317
9,"BBTUR VIAGENS / BOTICARIO",213319
9,"BBTUR VIAGENS / TELEMAR - RJ",213320
9,"BBTUR VIAGENS / TELEMAR RJ",213321
9,"BBTUR VIAGENS / PREVI RJ",213324
9,"BBTUR VIAGENS / PUC RS",213350
9,"BBTUR VIAGENS / TOYOTA",213353
9,"BBTUR VIAGENS / TUPY",213356
9,"BBTUR VIAGENS / VOLVO DO BRASIL",214050
9,"BBTUR VIAGENS / AEROPORTO INTL BSB",214051
9,"BBTUR VIAGENS / AEROPORTO CWB",214052
9,"BBTUR VIAGENS / AEROPORTO JOINVILLE",214070
9,"BBTUR VIAGENS / AEROPORTO POA",214071
9,"BBTUR VIAGENS / AEROPORTO GALEAO RJ",214072
9,"BBTUR VIAGENS / AEROPORTO SDU",214075
9,"BBTUR VIAGENS / AEROPORTO CONGONHAS",214090
9,"BBTUR VIAGENS / AEROPORTO GUARULHOS",214092
9,"MCPACK SERVIÇOS E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS",215271
9,"JOEL SAMPAIO DA SILVA JUNIOR - M.E",215350
9,"INSTITUTO DE TECNOLOGIA DO PARANA",215690
9,"MAKE TRAVEL TURISMO / BRADESCO",216452
9,"MAKE TRAVEL TURISMO / PRICE WATER",216453
9,"WALHALATUR VIAGENS E TURISMO SA.",218551
9,"WALHALATUR VIAGENS E TURISMO SA.",218574
9,"WALHALATUR VIAGENS E TURISMO SA",218575
9,"WALHALATUR VIAGENS E TURISMO S.A",218576
9,"BLER TRAVEL BRAZIL TURISMO LTDA",218885
9,"STAMPLAS ARTEFATOS DE PLÁSTICO LTDA",219070
9,"PERSONAL PASSAGENS E TURISMO LTDA.",219078
9,"FLYTOUR - BAURU",1100
9,"MAIORCA PASSAGENS E TURISMO LTDA.",220277
9,"ANA LOPES VIAGENS E TURISMO LTDA  ME",221797
9,"MERIDIANO VIAGENS E TURISMO LTDA",222090
9,"FLYTOUR VIAGENS LTDA",222570
9,"LIMATUR AGÊNCIA DE TURISMO LTDA",222590
9,"MORE EVENTOS E TURISMO LTDA.",222591
9,"CPCON GESTÃO PATRIMONIAL E SOLUÇÕES INTEGRADAS LTDA",222695
9,"TUNIBRA TRAVEL TURISMO LTDA",224116
9,"GWA TURISMO",224170
9,"PREVINA SEGURANCA ELETRONICA LTDA",225289
9,"SODEXO DO BRASIL COMERCIAL S/A",227622
9,"MR TRAVEL OPERADORA DE VIAGENS E TURISMO LTDA",227972
9,"SIND. DOS TRAB. NO SIST. OP. SIN. FISC. MAN. PLAN. V. URB. E",228190
9,"BERTOLINI CONSTRUCAO NAVAL DA AMAZONIA LTDA",230622
9,"BBTUR VIAGENS / FILIAL PORTO ALEGRE",232570
9,"BERTOLINI ARMAZENS GERAIS LTDA",232770
9,"THERMOJET DO BRASIL LTDA",234552
9,"SALVATUR / POSTO RECORD",239574
9,"ARTSER CONSTRUCOES, ENGENHARIA, REPRESENTACOES E SERVICOS LT",239751
9,"MEDCORP PRODUTOS HOSPITALARES LTDA",240418
9,"LUXTRAVEL TURISMO",240590
9,"DELTAVILLE EMPREENDIMENTOS IMOBILIARIOS",240659
9,"NORTE CAMINHOES",240890
9,"CONTAG - CONFEDERACAO NACIONAL DOS TRABALHADORES NA AGRICULT",241670
9,"VIVO  LONDRINA",241690
9,"VIVO CURITIBA",241691
9,"VIVO FLORIANOPOLIS",241692
9,"VIVO RIO DE JANEIRO",241710
9,"VIVO VITORIA",241711
9,"VIVO SALVADOR",241712
9,"VIVO SERGIPE",241730
9,"VIVO GOIANIA",241733
9,"VIVO FORMOSA GO",241750
9,"VIVO CUIABA",241751
9,"VIVO PORTO VELHO",241771
9,"VIVO CAMPO GRANDE",241775
9,"VIVO  BOA VISTA",242295
9,"VIVO PALMAS",242296
9,"VIVO MANAUS",242297
9,"VIVO SAO LIS",242310
9,"VIVO MACAPA",242311
9,"VIVO BELEM",242312
9,"VIVO PORTO ALEGRE",242330
9,"VIVO FORTALEZA",242331
9,"VIVO MACEIO",242332
9,"VIVO RECIFE",242333
9,"VIVO JOAO PESSOA",242334
9,"VIVO NATAL",242335
9,"DAILY TRAVEL VIAGENS E TURISMO LTDA-ME",242374
9,"TAINIKS VIAGENS E TURISMO",242435
9,"PIRAMIDE TUR",244070
9,"AIRNAV ENGENHARIA CONSULTORIA E PARTICIPACOES LTDA",246671
9,"AVIPAM TURISMO /BCD TRAVEL-ENGEVIX",246930
9,"COMPOENDE BENEFICIAMENTO DE PECAS LTDA EPP",247951
9,"FLYTOUR - UNIMED",248390
9,"FLYTOUR - INFRAERO",248410
9,"FLYTOUR - GOIANIA",248431
9,"FLYTOUR - IASD",248451
9,"FLYTOUR - FUNDACAO GETULIO VARGAS",248470
9,"FLYTOUR - AEROPORTO GRU",248494
9,"FLYTOUR - BRW VIAG E TUR / BERRINI",248630
9,"FLYTOUR - BRW VIAGS E TUR - HBU1",248631
9,"FLYTOUR - BRW VIAGS E TUR - SUPPORT",248650
9,"FLYTOUR - DPR TURISMO - FAUREC",248693
9,"FLYTOUR - DPR TURISMO - ARCHETE",248710
9,"CAUE VIAGENS E TURISMO LTDA",248835
9,"ELETROBRAS DISTRIBUICAO ALAGOAS",249010
9,"STI-SERVICOS TURISTICOS INTERNACIONAIS LTDA",249032
9,"FLYTOUR - FLY BAHIA TEQUIMAR",249072
9,"FLYTOUR - FLY BAHIA / ULTRACARGO",249095
9,"FLYTOUR - E-TKT.NET",249150
9,"FLYTOUR - GIORGI ALENCAR - MYCOM",249391
9,"FLYTOUR - IDRB - NORSA",249392
9,"FLYTOUR - IDRB - COELCE",249393
9,"FLYTOUR - IDRB - HAPVIDA ASSIST MED",249401
9,"FLYTOUR - MIX TRAVEL DO BRASIL",249412
9,"FLYTOUR - EMERSON",249530
9,"FLYTOUR PINHEIRO MACHADO SYMNETICS",249553
9,"FLYTOUR - SILVEIRA E FIGUEIREDO",250010
9,"FLYTOUR TRAVEL SOLUTION / MATRIZ",250030
9,"NETUR VIAGENS E TURISMO LTDA",250032
9,"FLYTOUR TRAVEL SOLUTION / RAO",250040
9,"FLYTOUR TRAVEL SOLUTION / MAO",250042
9,"FLYTOUR TRAVEL SOLUTION / SSA",250051
9,"FLYTOUR TRAVEL SOLUTION / BHZ",250091
9,"TRADAQ LTDA",250130
9,"RC PISOS - CAMPINAS",250551
9,"FYTOUR AMEX / CPQ",250730
9,"FLYTOUR TRAVEL SOLUTION / REC",250752
9,"B-CORPORATE TRAVEL LTDA",252071
9,"BLUMAR TURISMO LTDA",252298
9,"ESCOLTA SERVIÇOS DE VIGILÂNCIA E SEGURANÇA LTDA",252573
9,"VV TURISMO RIO",252790
9,"BRAZILIAN INCENTIVES & TOURISM",253190
9,"TERRASERVICE PESQUISA MINERAL LTDA",254456
9,"AVIPAM TURISMO / BCD TRAVEL",254550
9,"BRASIL MANGANES CORPORATION MINERACAO S.A.",256991
9,"FUNDAÇÃO VUNESP",257072
9,"INSTITUTO EDUCACAO",257535
9,"PEC TAXI AEREO LTDA-EPP",257576
9,"SANTA CATARINA CONSULTORIA E DESENVOLVIMENTO PROFISSIONAL LT",258011
9,"TRIPS PASSAGENS E TURISMO LTDA",258970
9,"HOTEL URBANO VIAGENS E TURISMO S/A",258996
9,"PRIMETRAVEL PLATINUM TRAVEL SERVICE",259458
9,"TECFLUX LTDA",260452
9,"MAX SAVASSI ADMINISTRAÇÃO HOTELEIRA S/C LTDA",262110
9,"GOL LINHAS AEREAS S.A",262140
9,"MARK VIAGENS E TURISMO LTDA",262311
9,"FOUR BUSINESS TRAVEL",263752
9,"CALILA ADMINISTRACAO E COMERCIO S/A",263990
9,"ENGEMAN ENGENHARIA DE MANUTENCAO JAGUARIUNA LTDA",264053
9,"KONTIK FRANSTUR /ANGLO AMERICAN- RJ",264100
9,"RBC TUR",264461
9,"LAU RENT",264790
9,"FLYTOUR - PINHEIRO MACHADO/INDAIAT N",264852
9,"EMBRAER SP",266350
9,"007 COMERCIO DE AUTOMOVEIS LTDA - EPP",266840
9,"NAO USAR ESTA EMPRESA ----",267030
9,"DUOMO TURISMO LTDA",267430
